time,shipX,shipY,cameraX,cameraY,deltaCameraX,deltaCameraY
7.6543,350.0000,601.7237,480.0000,512.1546,0.0000,3.0513
7.6711,350.0000,604.8967,480.0000,515.3283,0.0000,3.1737
7.6876,350.0000,608.0507,480.0000,518.4816,0.0000,3.1533
7.7043,350.0000,611.2237,480.0000,521.6553,0.0000,3.1737
7.7212,350.0000,614.3967,480.0000,524.8288,0.0000,3.1736
7.7379,350.0000,617.6267,480.0000,528.0632,0.0000,3.2343
7.7545,350.0000,620.7237,480.0000,531.1552,0.0000,3.0920
7.7708,350.0000,623.8777,480.0000,534.3085,0.0000,3.1533
7.7877,350.0000,627.0697,480.0000,537.5024,0.0000,3.1940
7.8050,350.0000,630.2237,480.0000,540.6556,0.0000,3.1532
7.8216,350.0000,633.3354,480.0000,543.8907,0.0000,3.2351
7.8379,350.0000,636.1986,480.0000,546.9519,0.0000,3.0612
7.8546,350.0000,638.9617,480.0000,549.9892,0.0000,3.0374
7.8711,350.0000,641.6273,480.0000,552.9921,0.0000,3.0028
7.8877,350.0000,644.1983,480.0000,555.9514,0.0000,2.9593
7.9043,350.0000,646.6631,480.0000,558.8417,0.0000,2.8903
7.9208,350.0000,649.0125,480.0000,561.6409,0.0000,2.7992
7.9380,350.0000,651.3304,480.0000,564.4495,0.0000,2.8086
7.9544,350.0000,653.4508,480.0000,567.0422,0.0000,2.5927
7.9713,350.0000,655.5692,480.0000,569.6706,0.0000,2.6284
7.9882,350.0000,657.5872,480.0000,572.1986,0.0000,2.5280
8.0043,350.0000,659.4221,480.0000,574.5085,0.0000,2.3099
8.0211,350.0000,661.1334,480.0000,576.8413,0.0000,2.3329
8.0375,350.0000,662.6227,480.0000,579.0314,0.0000,2.1901
8.0544,350.0000,663.9255,480.0000,581.1099,0.0000,2.0785
8.0713,350.0000,665.0575,480.0000,583.0886,0.0000,1.9788
8.0880,350.0000,665.9854,480.0000,584.8784,0.0000,1.7898
8.1043,350.0000,666.7394,480.0000,586.5152,0.0000,1.6368
8.1208,350.0000,667.3348,480.0000,588.0167,0.0000,1.5015
8.1376,350.0000,667.7736,480.0000,589.3707,0.0000,1.3540
8.1541,350.0000,668.0623,480.0000,590.5769,0.0000,1.2062
8.1710,350.0000,668.2070,480.0000,591.6476,0.0000,1.0707
8.1877,350.0000,668.2120,480.0000,592.5586,0.0000,0.9110
8.2045,350.0000,668.0832,480.0000,593.3295,0.0000,0.7710
8.2210,350.0000,667.8260,480.0000,593.9570,0.0000,0.6275
8.2380,350.0000,667.4367,480.0000,594.4507,0.0000,0.4937
8.2547,350.0000,666.9364,480.0000,594.7976,0.0000,0.3469
8.2709,350.0000,666.3446,480.0000,595.0074,0.0000,0.2099
8.2882,350.0000,665.6063,480.0000,595.0929,0.0000,0.0854
8.3051,350.0000,664.7759,480.0000,595.0929,0.0000,0.0000
8.3209,350.0000,663.8873,480.0000,595.0929,0.0000,0.0000
8.3376,350.0000,662.8700,480.0000,595.0929,0.0000,0.0000
8.3542,350.0000,661.7681,480.0000,595.0929,0.0000,0.0000
8.3708,350.0000,660.5718,480.0000,595.0929,0.0000,0.0000
8.3880,350.0000,659.2585,480.0000,595.0929,0.0000,0.0000
8.4049,350.0000,657.8952,480.0000,595.0929,0.0000,0.0000
8.4210,350.0000,656.4817,480.0000,595.0929,0.0000,0.0000
8.4377,350.0000,654.9871,480.0000,595.0929,0.0000,0.0000
8.4545,350.0000,653.4032,480.0000,595.0929,0.0000,0.0000
8.4709,350.0000,651.7510,480.0000,595.0929,0.0000,0.0000
8.4884,350.0000,649.9800,480.0000,595.0929,0.0000,0.0000
8.5045,350.0000,648.2529,480.0000,595.0929,0.0000,0.0000
8.5212,350.0000,646.4238,480.0000,595.0929,0.0000,0.0000
8.5382,350.0000,644.4674,480.0000,595.0929,0.0000,0.0000
8.5545,350.0000,642.5847,480.0000,595.0929,0.0000,0.0000
8.5712,350.0000,640.5665,480.0000,595.0929,0.0000,0.0000
8.5876,350.0000,638.5346,480.0000,595.0929,0.0000,0.0000
8.6048,350.0000,636.3779,480.0000,595.0929,0.0000,0.0000
8.6214,350.0000,634.2249,480.0000,595.0929,0.0000,0.0000
8.6374,350.0000,632.0942,480.0000,595.0929,0.0000,0.0000
8.6543,350.0000,629.8411,480.0000,595.0929,0.0000,0.0000
8.6718,350.0000,627.4908,480.0000,595.0929,0.0000,0.0000
8.6877,350.0000,625.2681,480.0000,595.0929,0.0000,0.0000
8.7045,350.0000,622.8673,480.0000,595.0929,0.0000,0.0000
8.7216,350.0000,620.4872,480.0000,595.0929,0.0000,0.0000
8.7378,350.0000,618.1021,480.0000,595.0929,0.0000,0.0000
8.7548,350.0000,615.5952,480.0000,595.0929,0.0000,0.0000
8.7720,350.0000,613.0402,480.0000,595.0929,0.0000,0.0000
8.7877,350.0000,610.6365,480.0000,595.0929,0.0000,0.0000
8.8044,350.0000,608.0825,480.0000,595.0929,0.0000,0.0000
8.8210,350.0000,605.5159,480.0000,595.0929,0.0000,0.0000
8.8382,350.0000,602.8595,480.0000,595.0929,0.0000,0.0000
8.8546,350.0000,600.2877,480.0000,595.0929,0.0000,0.0000
8.8711,350.0000,597.6119,480.0000,595.0929,0.0000,0.0000
8.8876,350.0000,595.0619,480.0000,595.0929,0.0000,0.0000
8.9048,350.0000,592.6313,480.0000,595.0929,0.0000,0.0000
8.9211,350.0000,590.2735,480.0000,595.0929,0.0000,0.0000
8.9376,350.0000,588.0524,480.0000,595.0929,0.0000,0.0000
8.9548,350.0000,585.8972,480.0000,595.0929,0.0000,0.0000
8.9714,350.0000,583.8073,480.0000,595.0929,0.0000,0.0000
8.9879,350.0000,581.8502,480.0000,595.0929,0.0000,0.0000
9.0048,350.0000,579.9294,480.0000,595.0929,0.0000,0.0000
9.0216,350.0000,578.0784,480.0000,595.0929,0.0000,0.0000
9.0389,350.0000,576.2653,480.0000,595.0929,0.0000,0.0000
9.0542,350.0000,574.7219,480.0000,595.0929,0.0000,0.0000
9.0713,350.0000,573.1265,480.0000,595.0929,0.0000,0.0000
9.0877,350.0000,571.5966,480.0000,595.0929,0.0000,0.0000
9.1043,350.0000,570.1210,480.0000,595.0929,0.0000,0.0000
9.1212,350.0000,568.7064,480.0000,595.0929,0.0000,0.0000
9.1378,350.0000,567.3503,480.0000,595.0929,0.0000,0.0000
9.1547,350.0000,566.0352,480.0000,595.0929,0.0000,0.0000
9.1718,350.0000,564.7751,480.0000,595.0929,0.0000,0.0000
9.1880,350.0000,563.5950,480.0000,595.0929,0.0000,0.0000
9.2047,350.0000,562.4697,480.0000,595.0929,0.0000,0.0000
9.2212,350.0000,561.3711,480.0000,595.0929,0.0000,0.0000
9.2378,350.0000,560.3239,480.0000,595.0929,0.0000,0.0000
9.2545,350.0000,559.2966,480.0000,595.0929,0.0000,0.0000
9.2707,350.0000,558.3569,480.0000,595.0929,0.0000,0.0000
9.2877,350.0000,557.4069,480.0000,595.0929,0.0000,0.0000
9.3041,350.0000,556.5429,480.0000,595.0929,0.0000,0.0000
9.3210,350.0000,555.6842,480.0000,595.0929,0.0000,0.0000
9.3374,350.0000,554.8706,480.0000,595.0929,0.0000,0.0000
9.3544,350.0000,554.0859,480.0000,595.0929,0.0000,0.0000
9.3710,350.0000,553.3292,480.0000,595.0929,0.0000,0.0000
9.3882,350.0000,552.5958,480.0000,595.0929,0.0000,0.0000
9.4048,350.0000,551.9089,480.0000,595.0929,0.0000,0.0000
9.4211,350.0000,551.2618,480.0000,595.0929,0.0000,0.0000
9.4381,350.0000,550.6151,480.0000,595.0929,0.0000,0.0000
9.4545,350.0000,550.0167,480.0000,595.0929,0.0000,0.0000
9.4715,350.0000,549.4291,480.0000,595.0929,0.0000,0.0000
9.4880,350.0000,548.8723,480.0000,595.0929,0.0000,0.0000
9.5054,350.0000,548.3291,480.0000,595.0929,0.0000,0.0000
9.5221,350.0000,547.8175,480.0000,595.0929,0.0000,0.0000
9.5381,350.0000,547.3184,480.0000,595.0929,0.0000,0.0000
9.5547,350.0000,546.8511,480.0000,595.0929,0.0000,0.0000
9.5711,350.0000,546.4080,480.0000,595.0929,0.0000,0.0000
9.5883,350.0000,545.9578,480.0000,595.0929,0.0000,0.0000
9.6044,350.0000,545.5580,480.0000,595.0929,0.0000,0.0000
9.6215,350.0000,545.1555,480.0000,595.0929,0.0000,0.0000
9.6377,350.0000,544.7743,480.0000,595.0929,0.0000,0.0000
9.6543,350.0000,544.4086,480.0000,595.0929,0.0000,0.0000
9.6710,350.0000,544.0560,480.0000,595.0929,0.0000,0.0000
9.6879,350.0000,543.7179,480.0000,595.0929,0.0000,0.0000
9.7043,350.0000,543.3957,480.0000,595.0929,0.0000,0.0000
9.7211,350.0000,543.0849,480.0000,595.0929,0.0000,0.0000
9.7379,350.0000,542.7886,480.0000,595.0929,0.0000,0.0000
9.7544,350.0000,542.5029,480.0000,595.0929,0.0000,0.0000
9.7709,350.0000,542.2305,480.0000,595.0929,0.0000,0.0000
9.7879,350.0000,541.9663,480.0000,595.0929,0.0000,0.0000
9.8044,350.0000,541.7145,480.0000,595.0929,0.0000,0.0000
9.8210,350.0000,541.4746,480.0000,595.0929,0.0000,0.0000
9.8381,350.0000,541.2378,480.0000,595.0929,0.0000,0.0000
9.8543,350.0000,541.0225,480.0000,595.0929,0.0000,0.0000
9.8713,350.0000,540.8085,480.0000,595.0929,0.0000,0.0000
9.8878,350.0000,540.6057,480.0000,595.0929,0.0000,0.0000
9.9051,350.0000,540.4034,480.0000,595.0929,0.0000,0.0000
9.9211,350.1244,540.2226,480.0000,595.0929,0.0000,0.0000
9.9379,350.3864,540.0408,480.0000,595.0929,0.0000,0.0000
9.9549,350.7624,539.8706,480.0000,595.0929,0.0000,0.0000
9.9709,351.2535,539.7072,480.0000,595.0929,0.0000,0.0000
9.9877,351.8595,539.5497,480.0000,595.0929,0.0000,0.0000
10.0049,352.5973,539.3942,480.0000,595.0929,0.0000,0.0000
10.0208,353.3998,539.2520,480.0000,595.0929,0.0000,0.0000
10.0375,354.3156,539.1132,480.0000,595.0929,0.0000,0.0000
10.0542,355.3325,538.9792,480.0000,595.0929,0.0000,0.0000
10.0707,356.4412,538.8508,480.0000,595.0929,0.0000,0.0000
10.0874,357.6300,538.7284,480.0000,595.0929,0.0000,0.0000
10.1042,358.9103,538.6104,480.0000,595.0929,0.0000,0.0000
10.1216,360.3059,538.4946,480.0000,595.0929,0.0000,0.0000
10.1379,361.7100,538.3887,480.0000,595.0929,0.0000,0.0000
10.1546,363.2418,538.2835,480.0000,595.0929,0.0000,0.0000
10.1708,364.7970,538.1856,480.0000,595.0929,0.0000,0.0000
10.1876,366.4490,538.0900,480.0000,595.0929,0.0000,0.0000
10.2045,368.1664,537.9983,480.0000,595.0929,0.0000,0.0000
10.2213,369.9465,537.9104,480.0000,595.0929,0.0000,0.0000
10.2376,371.7641,537.8271,480.0000,595.0929,0.0000,0.0000
10.2549,373.7199,537.7440,480.0000,595.0929,0.0000,0.0000
10.2718,375.6261,537.6684,480.0000,595.0929,0.0000,0.0000
10.2880,377.6444,537.5937,480.0000,595.0929,0.0000,0.0000
10.3046,379.7141,537.5221,480.0000,595.0929,0.0000,0.0000
10.3210,381.7687,537.4555,480.0000,595.0929,0.0000,0.0000
10.3376,383.9204,537.3900,480.0000,595.0929,0.0000,0.0000
10.3550,386.1840,537.3254,480.0000,595.0929,0.0000,0.0000
10.3707,388.3428,537.2674,480.0000,595.0929,0.0000,0.0000
10.3877,390.6233,537.2097,480.0000,595.0929,0.0000,0.0000
10.4044,392.9433,537.1544,480.0000,595.0929,0.0000,0.0000
10.4211,395.3012,537.1014,480.0000,595.0929,0.0000,0.0000
10.4379,397.6953,537.0505,480.0000,595.0929,0.0000,0.0000
10.4546,400.0948,537.0023,480.0000,595.0929,0.0000,0.0000
10.4710,402.5568,536.9556,480.0000,595.0929,0.0000,0.0000
10.4878,405.0507,536.9108,480.0000,595.0929,0.0000,0.0000
10.5047,407.6059,536.8673,480.0000,595.0929,0.0000,0.0000
10.5211,410.0985,536.8271,480.0000,595.0929,0.0000,0.0000
10.5374,412.6961,536.7873,480.0000,595.0929,0.0000,0.0000
10.5544,415.3052,536.7495,480.0000,595.0929,0.0000,0.0000
10.5707,417.9243,536.7134,480.0000,595.0929,0.0000,0.0000
10.5877,420.5681,536.6787,480.0000,595.0929,0.0000,0.0000
10.6043,423.2515,536.6454,480.0000,595.0929,0.0000,0.0000
10.6210,425.9579,536.6133,480.0000,595.0929,0.0000,0.0000
10.6377,428.6861,536.5827,480.0000,595.0929,0.0000,0.0000
10.6548,431.4851,536.5527,480.0000,595.0929,0.0000,0.0000
10.6713,434.1880,536.5252,480.0000,595.0929,0.0000,0.0000
10.6879,436.9934,536.4980,480.0000,595.0929,0.0000,0.0000
10.7046,439.8344,536.4718,480.0000,595.0929,0.0000,0.0000
10.7214,442.6595,536.4469,480.0000,595.0929,0.0000,0.0000
10.7377,445.4503,536.4235,480.0000,595.0929,0.0000,0.0000
10.7550,448.3257,536.4006,480.0000,595.0929,0.0000,0.0000
10.7712,451.1650,536.3789,480.0000,595.0929,0.0000,0.0000
10.7876,454.0363,536.3580,480.0000,595.0929,0.0000,0.0000
10.8043,456.9219,536.3380,480.0000,595.0929,0.0000,0.0000
10.8208,459.8387,536.3187,480.0000,595.0929,0.0000,0.0000
10.8376,462.7510,536.3003,480.0000,595.0929,0.0000,0.0000
10.8543,465.6936,536.2825,480.0000,595.0929,0.0000,0.0000
10.8710,468.6483,536.2655,480.0000,595.0929,0.0000,0.0000
10.8879,471.6325,536.2491,480.0000,595.0929,0.0000,0.0000
10.9050,474.6637,536.2332,480.0000,595.0929,0.0000,0.0000
10.9209,477.5804,536.2185,480.0000,595.0929,0.0000,0.0000
10.9379,480.5789,536.2042,480.0000,595.0929,0.0000,0.0000
10.9549,483.5692,536.1904,480.0000,595.0929,0.0000,0.0000
10.9713,486.5870,536.1772,480.0000,595.0929,0.0000,0.0000
10.9875,489.5774,536.1647,480.0000,595.0929,0.0000,0.0000
11.0049,492.6493,536.1524,480.0000,595.0929,0.0000,0.0000
11.0209,495.6383,536.1409,480.0000,595.0929,0.0000,0.0000
11.0377,498.6899,536.1298,480.0000,595.0929,0.0000,0.0000
11.0543,501.7492,536.1191,480.0000,595.0929,0.0000,0.0000
11.0708,504.8158,536.1088,480.0000,595.0929,0.0000,0.0000
11.0878,507.8895,536.0989,480.0000,595.0929,0.0000,0.0000
11.1042,510.9514,536.0896,480.0000,595.0929,0.0000,0.0000
11.1209,514.0382,536.0805,480.0000,595.0929,0.0000,0.0000
11.1377,517.1312,536.0718,480.0000,595.0929,0.0000,0.0000
11.1542,520.2116,536.0635,480.0000,595.0929,0.0000,0.0000
11.1710,523.3162,536.0556,480.0000,595.0929,0.0000,0.0000
11.1877,526.4077,536.0480,480.0000,595.0929,0.0000,0.0000
11.2042,529.5230,536.0406,480.0000,595.0929,0.0000,0.0000
11.2209,532.6433,536.0336,480.0000,595.0929,0.0000,0.0000
11.2377,535.7497,536.0269,480.0000,595.0929,0.0000,0.0000
11.2542,538.8794,536.0204,480.0000,595.0929,0.0000,0.0000
11.2708,542.0136,536.0142,480.0000,595.0929,0.0000,0.0000
11.2876,545.1520,536.0083,480.0000,595.0929,0.0000,0.0000
11.3042,548.2756,536.0026,480.0000,595.0929,0.0000,0.0000
11.3207,551.4219,535.9972,480.0000,595.0929,0.0000,0.0000
11.3373,554.5720,535.9919,480.0000,595.0929,0.0000,0.0000
11.3540,557.7067,535.9869,480.0000,595.0929,0.0000,0.0000
11.3711,560.8827,535.9821,480.0000,595.0929,0.0000,0.0000
11.3877,564.0242,535.9775,480.0000,595.0929,0.0000,0.0000
11.4045,567.2066,535.9730,480.0000,595.0929,0.0000,0.0000
11.4210,570.3352,535.9689,480.0000,595.0929,0.0000,0.0000
11.4376,573.5047,535.9648,480.0000,595.0929,0.0000,0.0000
11.4548,576.7909,535.9607,480.0000,595.0929,0.0000,0.0000
11.4711,579.8309,535.9572,480.0000,595.0929,0.0000,0.0000
11.4881,583.0609,535.9535,480.0000,595.0929,0.0000,0.0000
11.5044,586.1769,535.9502,480.0000,595.0929,0.0000,0.0000
11.5210,589.3309,535.9469,480.0000,595.0929,0.0000,0.0000
11.5377,592.5039,535.9437,480.3494,595.0929,0.3494,0.0000
11.5541,595.6769,535.9407,481.0929,595.0929,0.7434,0.0000
11.5711,598.8499,535.9378,482.1754,595.0929,1.0825,0.0000
11.5881,602.0989,535.9350,483.5909,595.0929,1.4155,0.0000
11.6044,605.1769,535.9324,485.1627,595.0929,1.5719,0.0000
11.6211,608.3499,535.9299,487.0030,595.0929,1.8403,0.0000
11.6382,611.5989,535.9274,489.0850,595.0929,2.0820,0.0000
11.6544,614.6579,535.9252,491.1856,595.0929,2.1006,0.0000
11.6715,617.9069,535.9229,493.5708,595.0929,2.3852,0.0000
11.6883,621.0229,535.9208,495.9656,595.0929,2.3948,0.0000
11.7048,624.2719,535.9187,498.5769,595.0929,2.6112,0.0000
11.7220,627.5399,535.9167,501.2964,595.0929,2.7195,0.0000
11.7381,630.5609,535.9149,503.8650,595.0929,2.5686,0.0000
11.7541,633.6579,535.9131,506.5657,595.0929,2.7007,0.0000
11.7711,636.8309,535.9114,509.3937,595.0929,2.8280,0.0000
11.7877,640.0039,535.9097,512.2698,595.0929,2.8762,0.0000
11.8045,643.1769,535.9082,515.1874,595.0929,2.9176,0.0000
11.8210,646.3309,535.9066,518.1216,595.0929,2.9342,0.0000
11.8381,649.5799,535.9052,521.1825,595.0929,3.0609,0.0000
11.8545,652.6579,535.9038,524.0960,595.0929,2.9136,0.0000
11.8708,655.8309,535.9025,527.1291,595.0929,3.0331,0.0000
11.8879,659.0229,535.9012,530.2013,595.0929,3.0722,0.0000
11.9044,662.1769,535.9000,533.2510,595.0929,3.0497,0.0000
11.9213,665.4069,535.8988,536.3943,595.0929,3.1433,0.0000
11.9382,668.5799,535.8977,539.4903,595.0929,3.0960,0.0000
11.9547,671.6959,535.8966,542.5374,595.0929,3.0471,0.0000
11.9710,674.8499,535.8956,545.6338,595.0929,3.0964,0.0000
11.9878,678.0229,535.8946,548.7582,595.0929,3.1244,0.0000
12.0042,681.1769,535.8936,551.8694,595.0929,3.1112,0.0000
12.0209,684.3309,535.8927,554.9865,595.0929,3.1171,0.0000
12.0378,687.5229,535.8919,558.1489,595.0929,3.1624,0.0000
12.0545,690.6959,535.8910,561.2953,595.0929,3.1464,0.0000
12.0711,693.8309,535.8902,564.4052,595.0929,3.1099,0.0000
12.0877,697.0039,535.8895,567.5589,595.0929,3.1536,0.0000
12.1049,700.2529,535.8887,570.7960,595.0929,3.2371,0.0000
12.1211,703.3309,535.8881,573.8533,595.0929,3.0573,0.0000
12.1381,706.5419,535.8874,577.0546,595.0929,3.2013,0.0000
12.1544,709.6769,535.8867,580.1765,595.0929,3.1219,0.0000
12.1714,712.8879,535.8861,583.3810,595.0929,3.2045,0.0000
12.1878,716.0039,535.8855,586.4854,595.0929,3.1044,0.0000
12.2049,719.2339,535.8850,589.7127,595.0929,3.2273,0.0000
12.2215,722.4259,535.8844,592.8999,595.0929,3.1872,0.0000
12.2375,725.5039,535.8839,595.9666,595.0929,3.0667,0.0000
12.2541,728.6579,535.8834,599.1156,595.0929,3.1490,0.0000
12.2709,731.8309,535.8829,602.2855,595.0929,3.1699,0.0000
12.2883,735.0799,535.8825,605.5369,595.0929,3.2514,0.0000
12.3043,738.1769,535.8821,608.6261,595.0929,3.0891,0.0000
12.3209,741.3309,535.8816,611.7769,595.0929,3.1509,0.0000
12.3376,744.5039,535.8812,614.9485,595.0929,3.1715,0.0000
12.3547,747.7149,535.8808,618.1608,595.0929,3.2123,0.0000
12.3717,750.8689,535.8805,621.3121,595.0929,3.1513,0.0000
12.3874,754.0039,535.8801,624.4436,595.0929,3.1315,0.0000
12.4049,757.2529,535.8798,627.6971,595.0929,3.2536,0.0000
12.4211,760.3499,535.8795,630.7880,595.0929,3.0909,0.0000
12.4377,763.5039,535.8792,633.9404,595.0929,3.1524,0.0000
12.4548,766.7529,535.8789,637.1944,595.0929,3.2540,0.0000
12.4713,769.8689,535.8786,640.3059,595.0929,3.1115,0.0000
12.4879,773.0039,535.8783,643.4382,595.0929,3.1323,0.0000
12.5051,776.2529,535.8780,646.6926,595.0929,3.2543,0.0000
12.5211,779.3499,535.8778,649.7841,595.0929,3.0915,0.0000
12.5377,782.5039,535.8776,652.9370,595.0929,3.1529,0.0000
12.5550,785.7149,535.8773,656.1509,595.0929,3.2139,0.0000
12.5710,788.8499,535.8771,659.2834,595.0929,3.1325,0.0000
12.5877,792.0039,535.8769,662.4364,595.0929,3.1530,0.0000
12.6051,795.3099,535.8767,665.7520,595.0929,3.3156,0.0000
12.6210,798.3499,535.8765,668.7827,595.0929,3.0306,0.0000
12.6382,801.5989,535.8763,672.0372,595.0929,3.2546,0.0000
12.6547,804.7529,535.8761,675.1896,595.0929,3.1524,0.0000
12.6715,807.8879,535.8760,678.3219,595.0929,3.1324,0.0000
12.6882,811.0229,535.8758,681.4547,595.0929,3.1327,0.0000
12.7044,814.1769,535.8757,684.6080,595.0929,3.1533,0.0000
12.7207,817.3309,535.8755,687.7613,595.0929,3.1534,0.0000
12.7376,820.5039,535.8754,690.9351,595.0929,3.1737,0.0000
12.7545,823.6959,535.8752,694.1289,595.0929,3.1939,0.0000
12.7717,826.9259,535.8751,697.3631,595.0929,3.2342,0.0000
12.7877,830.0039,535.8750,700.4348,595.0929,3.0717,0.0000
12.8041,833.1769,535.8749,703.6085,595.0929,3.1737,0.0000
12.8214,836.3689,535.8747,706.8023,595.0929,3.1938,0.0000
12.8377,839.5039,535.8746,709.9351,595.0929,3.1328,0.0000
12.8544,842.6769,535.8745,713.1087,595.0929,3.1736,0.0000
12.8715,845.9449,535.8744,716.3837,595.0929,3.2750,0.0000
12.8879,849.0229,535.8743,719.4552,595.0929,3.0714,0.0000
12.9047,852.2529,535.8742,722.6895,595.0929,3.2343,0.0000
12.9215,855.4069,535.8741,725.8421,595.0929,3.1526,0.0000
12.9383,858.5011,535.8741,729.0567,595.0929,3.2146,0.0000
12.9544,861.2980,535.8740,732.0396,595.0929,2.9828,0.0000
12.9708,864.0967,535.8739,735.1176,595.0929,3.0781,0.0000
12.9884,866.7798,535.8738,738.1406,595.0929,3.0230,0.0000
13.0048,869.4110,535.8737,741.1746,595.0929,3.0341,0.0000
13.0210,871.7896,535.8737,743.9554,595.0929,2.7808,0.0000
13.0377,874.1550,535.8736,746.7743,595.0929,2.8189,0.0000
13.0550,876.4357,535.8735,749.5332,595.0929,2.7590,0.0000
13.0714,878.5967,535.8735,752.1788,595.0929,2.6455,0.0000
13.0877,880.6809,535.8734,754.7608,595.0929,2.5820,0.0000
13.1054,882.7477,535.8734,757.3542,595.0929,2.5934,0.0000
13.1268,884.5725,535.8733,759.6499,595.0929,2.2958,0.0000
13.1378,886.4099,535.8733,761.9888,595.0929,2.3389,0.0000
13.1543,888.0377,535.8732,764.2284,595.0929,2.2396,0.0000
13.1712,889.4720,535.8732,766.3675,595.0929,2.1390,0.0000
13.1876,890.6926,535.8731,768.3443,595.0929,1.9769,0.0000
13.2041,891.7433,535.8731,770.2142,595.0929,1.8698,0.0000
13.2214,892.6295,535.8730,771.9755,595.0929,1.7614,0.0000
13.2377,893.3175,535.8730,773.5231,595.0929,1.5476,0.0000
13.2541,893.8572,535.8730,774.9572,595.0929,1.4341,0.0000
13.2711,894.2455,535.8729,776.2606,595.0929,1.3034,0.0000
13.2888,894.4860,535.8729,777.4592,595.0929,1.1986,0.0000
13.3049,894.5737,535.8729,778.4244,595.0929,0.9652,0.0000
13.3217,894.5267,535.8728,779.2760,595.0929,0.8516,0.0000
13.3374,894.3587,535.8728,779.9616,595.0929,0.6856,0.0000
13.3548,894.0479,535.8728,780.5445,595.0929,0.5829,0.0000
13.3717,893.6134,535.8727,780.9799,595.0929,0.4354,0.0000
13.3878,893.0822,535.8727,781.2684,595.0929,0.2885,0.0000
13.4041,892.4481,535.8727,781.4293,595.0929,0.1610,0.0000
13.4209,891.6916,535.8727,781.4659,595.0929,0.0366,0.0000
13.4374,890.8383,535.8726,781.4659,595.0929,0.0000,0.0000
13.4541,889.8817,535.8726,781.4659,595.0929,0.0000,0.0000
13.4717,888.8309,535.8726,781.4659,595.0929,0.0000,0.0000
13.4883,887.6604,535.8726,781.4659,595.0929,0.0000,0.0000
13.5047,886.4700,535.8725,781.4659,595.0929,0.0000,0.0000
13.5210,885.1682,535.8725,781.4659,595.0929,0.0000,0.0000
13.5377,883.7701,535.8725,781.4659,595.0929,0.0000,0.0000
13.5551,882.3041,535.8725,781.4659,595.0929,0.0000,0.0000
13.5712,880.7746,535.8725,781.4659,595.0929,0.0000,0.0000
13.5882,879.1256,535.8725,781.4659,595.0929,0.0000,0.0000
13.6051,877.4584,535.8724,781.4659,595.0929,0.0000,0.0000
13.6211,875.7599,535.8724,781.4659,595.0929,0.0000,0.0000
13.6382,873.9133,535.8724,781.4659,595.0929,0.0000,0.0000
13.6545,872.1081,535.8724,781.4659,595.0929,0.0000,0.0000
13.6708,870.2022,535.8724,781.4659,595.0929,0.0000,0.0000
13.6875,868.2302,535.8724,781.4659,595.0929,0.0000,0.0000
13.7042,866.2061,535.8724,781.4659,595.0929,0.0000,0.0000
13.7211,864.1318,535.8723,781.4659,595.0929,0.0000,0.0000
13.7389,861.9057,535.8723,781.4659,595.0929,0.0000,0.0000
13.7543,859.8545,535.8723,781.4659,595.0929,0.0000,0.0000
13.7712,857.6423,535.8723,781.4659,595.0929,0.0000,0.0000
13.7877,855.3878,535.8723,781.4659,595.0929,0.0000,0.0000
13.8048,853.0508,535.8723,781.4659,595.0929,0.0000,0.0000
13.8217,850.7304,535.8723,781.4659,595.0929,0.0000,0.0000
13.8377,848.4164,535.8723,781.4659,595.0929,0.0000,0.0000
13.8544,845.9952,535.8723,781.4659,595.0929,0.0000,0.0000
13.8715,843.5689,535.8723,781.4659,595.0929,0.0000,0.0000
13.8883,841.0352,535.8723,781.4659,595.0929,0.0000,0.0000
13.9048,838.5292,535.8722,781.4659,595.0929,0.0000,0.0000
13.9210,836.0544,535.8722,781.4659,595.0929,0.0000,0.0000
13.9376,833.5055,535.8722,781.4659,595.0929,0.0000,0.0000
13.9546,830.9291,535.8722,781.4659,595.0929,0.0000,0.0000
13.9719,828.2472,535.8722,781.4659,595.0929,0.0000,0.0000
13.9881,825.6186,535.8722,781.4659,595.0929,0.0000,0.0000
14.0051,822.9013,535.8722,781.4659,595.0929,0.0000,0.0000
14.0210,820.3384,535.8722,781.4659,595.0929,0.0000,0.0000
14.0378,817.6078,535.8722,781.4659,595.0929,0.0000,0.0000
14.0544,814.8883,535.8722,781.4659,595.0929,0.0000,0.0000
14.0715,812.0653,535.8722,781.4659,595.0929,0.0000,0.0000
14.0881,809.3553,535.8722,781.4659,595.0929,0.0000,0.0000
14.1049,806.5094,535.8722,781.4659,595.0929,0.0000,0.0000
14.1208,803.7633,535.8722,781.4659,595.0929,0.0000,0.0000
14.1381,800.9152,535.8722,781.4659,595.0929,0.0000,0.0000
14.1545,798.0845,535.8722,781.4659,595.0929,0.0000,0.0000
14.1710,795.2378,535.8722,781.4659,595.0929,0.0000,0.0000
14.1881,792.3413,535.8722,781.4659,595.0929,0.0000,0.0000
14.2049,789.4125,535.8722,781.4659,595.0929,0.0000,0.0000
14.2213,786.5217,535.8721,781.4659,595.0929,0.0000,0.0000
14.2378,783.6526,535.8721,781.4659,595.0929,0.0000,0.0000
14.2546,780.7355,535.8721,781.4659,595.0929,0.0000,0.0000
14.2719,777.6646,535.8721,781.4659,595.0929,0.0000,0.0000
