time,shipX,shipY,cameraX,cameraY,deltaCameraX,deltaCameraY
6.9454,350.0000,423.0862,480.0000,329.6718,0.0000,3.8219
6.9620,350.0000,427.0642,480.0000,333.4944,0.0000,3.8226
6.9788,350.0000,431.0674,480.0000,337.3636,0.0000,3.8692
6.9955,350.0000,435.0244,480.0000,341.2022,0.0000,3.8386
7.0118,350.0000,438.9351,480.0000,345.0078,0.0000,3.8056
7.0282,350.0000,442.8472,480.0000,348.8281,0.0000,3.8202
7.0453,350.0000,446.9273,480.0000,352.8362,0.0000,4.0081
7.0621,350.0000,450.8894,480.0000,356.7293,0.0000,3.8931
7.0786,350.0000,454.8765,480.0000,360.6573,0.0000,3.9280
7.0949,350.0000,458.7454,480.0000,364.4680,0.0000,3.8107
7.1116,350.0000,462.7824,480.0000,368.4631,0.0000,3.9951
7.1287,350.0000,466.8205,480.0000,372.4642,0.0000,4.0012
7.1451,350.0000,470.7400,480.0000,376.3443,0.0000,3.8801
7.1621,350.0000,474.8516,480.0000,380.4327,0.0000,4.0883
7.1786,350.0000,478.7012,480.0000,384.2459,0.0000,3.8132
7.1950,350.0000,482.6713,480.0000,388.1906,0.0000,3.9447
7.2125,350.0000,486.8333,480.0000,392.3425,0.0000,4.1519
7.2285,350.0000,490.7331,480.0000,396.2163,0.0000,3.8738
7.2452,350.0000,494.6815,480.0000,400.1445,0.0000,3.9282
7.2617,350.0000,498.6067,480.0000,404.0502,0.0000,3.9057
7.2787,350.0000,502.7001,480.0000,408.1369,0.0000,4.0867
7.2949,350.0000,506.6027,480.0000,412.0209,0.0000,3.8841
7.3119,350.0000,510.6974,480.0000,416.1114,0.0000,4.0905
7.3284,350.0000,514.5772,480.0000,419.9733,0.0000,3.8619
7.3457,350.0000,518.7449,480.0000,424.1439,0.0000,4.1706
7.3619,350.0000,522.5779,480.0000,427.9573,0.0000,3.8134
7.3786,350.0000,526.6510,480.0000,432.0280,0.0000,4.0708
7.3947,350.0000,530.5570,480.0000,435.9207,0.0000,3.8927
7.4117,350.0000,534.5592,480.0000,439.9172,0.0000,3.9965
7.4285,350.0000,538.5620,480.0000,443.9146,0.0000,3.9974
7.4454,350.0000,542.6130,480.0000,447.9639,0.0000,4.0493
7.4620,350.0000,546.6406,480.0000,451.9879,0.0000,4.0240
7.4781,350.0000,550.5247,480.0000,455.8595,0.0000,3.8716
